,adhyaya,pada,sutra num,sutra
3232,7.0,7.1,7.1.57,गोः पादान्ते
3233,7.0,7.1,7.1.58,इदितो नुम् धातोः
3234,7.0,7.1,7.1.59,शे मुचादीनाम्
3235,7.0,7.1,7.1.60,मस्जिनशोर्झलि
3236,7.0,7.1,7.1.61,रधिजभोरचि
3237,7.0,7.1,7.1.62,नेट्यलिटि रधेः
3238,7.0,7.1,7.1.63,रभेरशब्लिटोः
3239,7.0,7.1,7.1.64,लभेश्च
3240,7.0,7.1,7.1.65,आङो यि
3241,7.0,7.1,7.1.66,उपात्‌ प्रशंसायाम्
3242,7.0,7.1,7.1.67,उपसर्गात्‌ खल्घञोः
3243,7.0,7.1,7.1.68,न सुदुर्भ्यां केवलाभ्याम्
3244,7.0,7.1,7.1.69,विभाषा चिण्णमुलोः
3245,7.0,7.1,7.1.70,उगिदचां सर्वनामस्थानेऽधातोः
3246,7.0,7.1,7.1.71,युजेरसमासे
3247,7.0,7.1,7.1.72,नपुंसकस्य झलचः
3248,7.0,7.1,7.1.73,इकोऽचि विभक्तौ
3249,7.0,7.1,7.1.74,तृतीयाऽऽदिषु भाषितपुंस्कं पुंवद्गालवस्य
3250,7.0,7.1,7.1.75,अस्थिदधिसक्थ्यक्ष्णामनङुदात्तः
3251,7.0,7.1,7.1.76,छन्दस्यपि दृश्यते
3252,7.0,7.1,7.1.77,ई च द्विवचने
3253,7.0,7.1,7.1.78,नाभ्यस्ताच्छतुः
3254,7.0,7.1,7.1.79,वा नपुंसकस्य
3255,7.0,7.1,7.1.80,आच्छीनद्योर्नुम्
3256,7.0,7.1,7.1.81,शप्श्यनोर्नित्यम्
3257,7.0,7.1,7.1.82,सावनडुहः
3258,7.0,7.1,7.1.83,दृक्स्ववस्स्वतवसां छन्दसि
3259,7.0,7.1,7.1.84,दिव औत्‌
3260,7.0,7.1,7.1.85,पथिमथ्यृभुक्षामात्‌
3261,7.0,7.1,7.1.86,इतोऽत्‌ सर्वनामस्थाने
3262,7.0,7.1,7.1.87,थो न्थः
3263,7.0,7.1,7.1.88,भस्य टेर्लोपः
3264,7.0,7.1,7.1.89,पुंसोऽसुङ्
3265,7.0,7.1,7.1.90,गोतो णित्‌
3266,7.0,7.1,7.1.91,णलुत्तमो वा
3267,7.0,7.1,7.1.92,सख्युरसम्बुद्धौ
3268,7.0,7.1,7.1.93,अनङ् सौ
3269,7.0,7.1,7.1.94,ऋदुशनस्पुरुदंसोऽनेहसां च
3270,7.0,7.1,7.1.95,तृज्वत्‌ क्रोष्टुः
3271,7.0,7.1,7.1.96,स्त्रियां च
3272,7.0,7.1,7.1.97,विभाषा तृतीयाऽऽदिष्वचि
3273,7.0,7.1,7.1.98,चतुरनडुहोरामुदात्तः
3274,7.0,7.1,7.1.99,अम् सम्बुद्धौ
3275,7.0,7.1,7.1.100,ॠत इद्धातोः
3276,7.0,7.1,7.1.101,उपधायाश्च
3277,7.0,7.1,7.1.102,उदोष्ठ्यपूर्वस्य
3278,7.0,7.1,7.1.103,बहुलं छन्दसि
3279,7.0,7.2,7.2.1,सिचि वृद्धिः परस्मैपदेषु
3280,7.0,7.2,7.2.2,अतो र्लान्तस्य
3281,7.0,7.2,7.2.3,वदव्रजहलन्तस्याचः
3282,7.0,7.2,7.2.4,नेटि
3283,7.0,7.2,7.2.5,ह्म्यन्तक्षणश्वसजागृणिश्व्येदिताम्
3284,7.0,7.2,7.2.6,ऊर्णोतेर्विभाषा
3285,7.0,7.2,7.2.7,अतो हलादेर्लघोः
3286,7.0,7.2,7.2.8,नेड् वशि कृति
3287,7.0,7.2,7.2.9,तितुत्रतथसिसुसरकसेषु च
3288,7.0,7.2,7.2.10,एकाच उपदेशेऽनुदात्तात्‌
3289,7.0,7.2,7.2.11,श्र्युकः किति
3290,7.0,7.2,7.2.12,सनि ग्रहगुहोश्च
3291,7.0,7.2,7.2.13,कृसृभृवृस्तुद्रुस्रुश्रुवो लिटि
3292,7.0,7.2,7.2.14,श्वीदितो निष्ठायाम्
3293,7.0,7.2,7.2.15,यस्य विभाषा
3294,7.0,7.2,7.2.16,आदितश्च
3295,7.0,7.2,7.2.17,विभाषा भावादिकर्मणोः
3296,7.0,7.2,7.2.18,क्षुब्धस्वान्तध्वान्तलग्नम्लिष्टविरिब्धफाण्टबाढानि मन्थमनस्तमःसक्ताविस्पष्टस्वरानायासभृशेषु
3297,7.0,7.2,7.2.19,धृषिशसी वैयात्ये
3298,7.0,7.2,7.2.20,दृढः स्थूलबलयोः
3299,7.0,7.2,7.2.21,प्रभौ परिवृढः
3300,7.0,7.2,7.2.22,कृच्छ्रगहनयोः कषः
3301,7.0,7.2,7.2.23,घुषिरविशब्दने
3302,7.0,7.2,7.2.24,अर्देः संनिविभ्यः
3303,7.0,7.2,7.2.25,अभेश्चाविदूर्ये
3304,7.0,7.2,7.2.26,णेरध्ययने वृत्तम्
3305,7.0,7.2,7.2.27,वा दान्तशान्तपूर्णदस्तस्पष्टच्छन्नज्ञप्ताः
3306,7.0,7.2,7.2.28,रुष्यमत्वरसंघुषास्वनाम्
3307,7.0,7.2,7.2.29,हृषेर्लोमसु
3308,7.0,7.2,7.2.30,अपचितश्च
3309,7.0,7.2,7.2.31,ह्रु ह्वरेश्छन्दसि
3310,7.0,7.2,7.2.32,अपरिह्वृताश्च
3311,7.0,7.2,7.2.33,सोमे ह्वरितः
3312,7.0,7.2,7.2.34,ग्रसितस्कभितस्तभितोत्तभितचत्तविकस्तविशस्तॄशंस्तृशास्तृतरुतृतरूतृवरुतृवरूतृवरुत्रीरुज्ज्वलितिक्षरितिक्षमितिवमित्यमितीति च
3313,7.0,7.2,7.2.35,आर्धधातुकस्येड् वलादेः
3314,7.0,7.2,7.2.36,स्नुक्रमोरनात्मनेपदनिमित्ते
3315,7.0,7.2,7.2.37,ग्रहोऽलिटि दीर्घः
3316,7.0,7.2,7.2.38,वॄतो वा
3317,7.0,7.2,7.2.39,न लिङि
3318,7.0,7.2,7.2.40,सिचि च परस्मैपदेषु
3319,7.0,7.2,7.2.41,इट् सनि वा
3320,7.0,7.2,7.2.42,लिङ्सिचोरात्मनेपदेषु
3321,7.0,7.2,7.2.43,ऋतश्च संयोगादेः
3322,7.0,7.2,7.2.44,स्वरतिसूतिसूयतिधूञूदितो वा
3323,7.0,7.2,7.2.45,रधादिभ्यश्च
3324,7.0,7.2,7.2.46,निरः कुषः
3325,7.0,7.2,7.2.47,इण्निष्ठायाम्
3326,7.0,7.2,7.2.48,तीषसहलुभरुषरिषः
3327,7.0,7.2,7.2.49,सनीवन्तर्धभ्रस्जदम्भुश्रिस्वृयूर्णुभरज्ञपिसनाम्
3328,7.0,7.2,7.2.50,क्लिशः क्त्वानिष्ठयोः
3329,7.0,7.2,7.2.51,पूङश्च
3330,7.0,7.2,7.2.52,वसतिक्षुधोरिट्
3331,7.0,7.2,7.2.53,अञ्चेः पूजायाम्
3332,7.0,7.2,7.2.54,लुभो विमोचने
3333,7.0,7.2,7.2.55,जॄव्रश्च्योः क्त्वि
3334,7.0,7.2,7.2.56,उदितो वा
3335,7.0,7.2,7.2.57,सेऽसिचि कृतचृतच्छृदतृदनृतः
3336,7.0,7.2,7.2.58,गमेरिट् परस्मैपदेषु
3337,7.0,7.2,7.2.59,न वृद्भ्यश्चतुर्भ्यः
3338,7.0,7.2,7.2.60,तासि च कॢपः
3339,7.0,7.2,7.2.61,अचस्तास्वत्‌ थल्यनिटो नित्यम्
3340,7.0,7.2,7.2.62,उपदेशेऽत्वतः
3341,7.0,7.2,7.2.63,ऋतो भारद्वाजस्य
3342,7.0,7.2,7.2.64,बभूथाततन्थजगृम्भववर्थेति निगमे
3343,7.0,7.2,7.2.65,विभाषा सृजिदृषोः
3344,7.0,7.2,7.2.66,इडत्त्यर्तिव्ययतीनाम्
3345,7.0,7.2,7.2.67,वस्वेकाजाद्घसाम्
3346,7.0,7.2,7.2.68,विभाषा गमहनविदविशाम्
3347,7.0,7.2,7.2.69,सनिंससनिवांसम्
3348,7.0,7.2,7.2.70,ऋद्धनोः स्ये
3349,7.0,7.2,7.2.71,अञ्जेः सिचि
3350,7.0,7.2,7.2.72,स्तुसुधूञ्भ्यः परस्मैपदेषु
3351,7.0,7.2,7.2.73,यमरमनमातां सक् च
3352,7.0,7.2,7.2.74,स्मिपूङ्रञ्ज्वशां सनि
3353,7.0,7.2,7.2.75,किरश्च पञ्चभ्यः
3354,7.0,7.2,7.2.76,रुदादिभ्यः सार्वधातुके
3355,7.0,7.2,7.2.77,ईशः से
3356,7.0,7.2,7.2.78,ईडजनोर्ध्वे च
3357,7.0,7.2,7.2.79,लिङः सलोपोऽनन्त्यस्य
3358,7.0,7.2,7.2.80,अतो येयः
3359,7.0,7.2,7.2.81,आतो ङितः
3360,7.0,7.2,7.2.82,आने मुक्
3361,7.0,7.2,7.2.83,ईदासः
3362,7.0,7.2,7.2.84,अष्टन आ विभक्तौ
3363,7.0,7.2,7.2.85,रायो हलि
3364,7.0,7.2,7.2.86,युष्मदस्मदोरनादेशे
3365,7.0,7.2,7.2.87,द्वितीयायां च
3366,7.0,7.2,7.2.88,प्रथमायाश्च द्विवचने भाषायाम्
3367,7.0,7.2,7.2.89,योऽचि
3368,7.0,7.2,7.2.90,शेषे लोपः
3369,7.0,7.2,7.2.91,मपर्यन्तस्य
3370,7.0,7.2,7.2.92,युवावौ द्विवचने
3371,7.0,7.2,7.2.93,यूयवयौ जसि
3372,7.0,7.2,7.2.94,त्वाहौ सौ
3373,7.0,7.2,7.2.95,तुभ्यमह्यौ ङयि
3374,7.0,7.2,7.2.96,तवममौ ङसि
3375,7.0,7.2,7.2.97,त्वमावेकवचने
3376,7.0,7.2,7.2.98,प्रत्ययोत्तरपदयोश्च
3377,7.0,7.2,7.2.99,त्रिचतुरोः स्त्रियां तिसृचतसृ
3378,7.0,7.2,7.2.100,अचि र ऋतः
3379,7.0,7.2,7.2.101,जराया जरसन्यतरस्याम्
3380,7.0,7.2,7.2.102,त्यदादीनामः
3381,7.0,7.2,7.2.103,किमः कः
3382,7.0,7.2,7.2.104,कु तिहोः
3383,7.0,7.2,7.2.105,क्वाति
3384,7.0,7.2,7.2.106,तदोः सः सावनन्त्ययोः
3385,7.0,7.2,7.2.107,अदस औ सुलोपश्च
3386,7.0,7.2,7.2.108,इदमो मः
3387,7.0,7.2,7.2.109,दश्च
3388,7.0,7.2,7.2.110,यः सौ
3389,7.0,7.2,7.2.111,इदोऽय् पुंसि
3390,7.0,7.2,7.2.112,अनाप्यकः
3391,7.0,7.2,7.2.113,हलि लोपः
3392,7.0,7.2,7.2.114,मृजेर्वृद्धिः
3393,7.0,7.2,7.2.115,अचो ञ्णिति
3394,7.0,7.2,7.2.116,अत उपधायाः
3395,7.0,7.2,7.2.117,तद्धितेष्वचामादेः
3396,7.0,7.2,7.2.118,किति च
3397,7.0,7.3,7.3.1,देविकाशिंशपादित्यवाड्दीर्घसत्रश्रेयसामात्‌
3398,7.0,7.3,7.3.2,केकयमित्त्रयुप्रलयानां यादेरियः
3399,7.0,7.3,7.3.3,न य्वाभ्यां पदान्ताभ्याम् पूर्वौ तु ताभ्यामैच्
3400,7.0,7.3,7.3.4,द्वारादीनां च
3401,7.0,7.3,7.3.5,न्यग्रोधस्य च केवलस्य
3402,7.0,7.3,7.3.6,न कर्मव्यतिहारे
3403,7.0,7.3,7.3.7,स्वागतादीनां च
3404,7.0,7.3,7.3.8,श्वादेरिञि
3405,7.0,7.3,7.3.9,पदान्तस्यान्यतरस्याम्
3406,7.0,7.3,7.3.10,उत्तरपदस्य
3407,7.0,7.3,7.3.11,अवयवादृतोः
3408,7.0,7.3,7.3.12,सुसर्वार्धाज्जनपदस्य
3409,7.0,7.3,7.3.13,दिशोऽमद्राणाम्
3410,7.0,7.3,7.3.14,प्राचां ग्रामनगराणाम्
3411,7.0,7.3,7.3.15,संख्यायाः संवत्सरसंख्यस्य च
3412,7.0,7.3,7.3.16,वर्षस्याभविष्यति
3413,7.0,7.3,7.3.17,परिमाणान्तस्यासंज्ञाशाणयोः
3414,7.0,7.3,7.3.18,जे प्रोष्ठपदानाम्
3415,7.0,7.3,7.3.19,हृद्भगसिन्ध्वन्ते पूर्वपदस्य च
3416,7.0,7.3,7.3.20,अनुशतिकादीनां च
3417,7.0,7.3,7.3.21,देवताद्वंद्वे च
3418,7.0,7.3,7.3.22,नेन्द्रस्य परस्य
3419,7.0,7.3,7.3.23,दीर्घाच्च वरुणस्य
3420,7.0,7.3,7.3.24,प्राचां नगरान्ते
3421,7.0,7.3,7.3.25,जङ्गलधेनुवलजान्तस्य विभाषितमुत्तरम्‌
3422,7.0,7.3,7.3.26,अर्धात्‌ परिमाणस्य पूर्वस्य तु वा
3423,7.0,7.3,7.3.27,नातः परस्य
3424,7.0,7.3,7.3.28,प्रवाहणस्य ढे
3425,7.0,7.3,7.3.29,तत्प्रत्ययस्य च
3426,7.0,7.3,7.3.30,नञः शुचीश्वरक्षेत्रज्ञकुशलनिपुणानाम्
3427,7.0,7.3,7.3.31,यथातथयथापुरयोः पर्यायेण
3428,7.0,7.3,7.3.32,हनस्तोऽचिण्णलोः
3429,7.0,7.3,7.3.33,आतो युक् चिण्कृतोः
3430,7.0,7.3,7.3.34,नोदात्तोपदेशस्य मान्तस्यानाचमेः
3431,7.0,7.3,7.3.35,जनिवध्योश्च
3432,7.0,7.3,7.3.36,अर्त्तिह्रीब्लीरीक्नूयीक्ष्माय्यातां पुङ्णौ
3433,7.0,7.3,7.3.37,शाच्छासाह्वाव्यावेपां युक्
3434,7.0,7.3,7.3.38,वो विधूनने जुक्
3435,7.0,7.3,7.3.39,लीलोर्नुग्लुकावन्यतरस्यां स्नेहविपातने
3436,7.0,7.3,7.3.40,भियो हेतुभये षुक्
3437,7.0,7.3,7.3.41,स्फायो वः
3438,7.0,7.3,7.3.42,शदेरगतौ तः
3439,7.0,7.3,7.3.43,रुहः पोऽन्यतरस्याम्
3440,7.0,7.3,7.3.44,प्रत्ययस्थात्‌ कात्‌ पूर्वस्यात इदाप्यसुपः
3441,7.0,7.3,7.3.45,न यासयोः
3442,7.0,7.3,7.3.46,उदीचामातः स्थाने यकपूर्वायाः
3443,7.0,7.3,7.3.47,भस्त्रैषाऽजाज्ञाद्वास्वानञ्पूर्वाणामपि
3444,7.0,7.3,7.3.48,अभाषितपुंस्काच्च
3445,7.0,7.3,7.3.49,आदाचार्याणाम्
3446,7.0,7.3,7.3.50,ठस्येकः
3447,7.0,7.3,7.3.51,इसुसुक्तान्तात्‌ कः
